法人番号,法人名,法人名ふりがな,法人名英語,本店所在地
1130001001041,シライ電子工業株式会社,しらいでんしこうぎょう,,京都府京都市南区久世東土川町３６４番地１
4020001067149,株式会社メディアリンクス,めでぃありんくす,,神奈川県川崎市幸区堀川町５８０－１６
9010701021368,株式会社ユビテック,ゆびてっく,,東京都港区南麻布３丁目２０番１号
9170001002004,太洋工業株式会社,たいようこうぎょう,,和歌山県和歌山市有本６６１番地
1030001020927,株式会社オプトエレクトロニクス,おぷとえれくとろにくす,,埼玉県蕨市塚越４丁目１２番１７号
4090001011240,リバーエレテック株式会社,りばーえれてっく,,山梨県韮崎市富士見ケ丘２丁目１番１１号
2240001029764,株式会社アドテックプラズマテクノロジー,あどてっくぷらずまてくのろじー,,広島県福山市引野町５丁目６番１０号
9030001052005,株式会社ＭＣＪ,えむしーじぇい,,埼玉県春日部市緑町６丁目１４番５３号
6130001025374,株式会社ジーエス・ユアサコーポレーション,じーえすゆあさこーぽれーしょん,,京都府京都市南区吉祥院西ノ庄猪之馬場町１番地
2010401060020,サクサホールディングス株式会社,さくさほーるでぃんぐす,,東京都港区白金１丁目１７番３号ＮＢＦプラチナタワー
6180001048602,株式会社メルコホールディングス,めるこほーるでぃんぐす,,東京都千代田区丸の内１丁目１１番１号
4130001023818,株式会社エスケーエレクトロニクス,えすけーえれくとろにくす,,京都府京都市上京区東堀川通リ一条上ル竪富田町４３６番地の２
4020001032202,株式会社テクノメディカ,てくのめでぃか,,神奈川県横浜市都筑区仲町台５丁目５番１号
9010001089577,株式会社ズーム,ずーむ,,東京都千代田区神田駿河台４丁目４番地３
7020001042025,株式会社トラース・オン・プロダクト,とらーすおんぷろだくと,,神奈川県横浜市西区北幸２丁目９番３０号横浜西口加藤ビル
1010401052489,ヴィスコ・テクノロジーズ株式会社,ヴぃすこてくのろじーず,,東京都港区海岸１丁目１１番１号ニューピア竹芝ノースタワー
4120001216273,ダイヤモンドエレクトリックホールディングス株式会社,だいやもんどえれくとりっくほーるでぃんぐす,,大阪府大阪市淀川区塚本１丁目１５番２７号
7010401022916,日本電気株式会社,にっぽんでんき,NEC Corporation,東京都港区芝５丁目７番１号
1020001071491,富士通株式会社,ふじつう,FUJITSU LIMITED,神奈川県川崎市中原区上小田中４丁目１番１号
7010401006126,沖電気工業株式会社,おきでんきこうぎょう,,東京都港区虎ノ門１丁目７番１２号
9011301000786,岩崎通信機株式会社,いわさきつうしんき,"IWATSU ELECTRIC CO.,LTD.",東京都杉並区久我山１丁目７番４１号
4010001008723,電気興業株式会社,でんきこうぎょう,"DKK Co.,Ltd.",東京都千代田区丸の内３丁目３番１号
3030001045666,サンケン電気株式会社,さんけんでんき,"SANKEN ELECTRIC CO.,LTD.",埼玉県新座市北野３丁目６番３号
5070001005937,株式会社ナカヨ,なかよ,,群馬県前橋市総社町１丁目３番２号
9180001021408,アイホン株式会社,あいほん,,愛知県名古屋市中区新栄町１丁目１番明治安田生命名古屋ビル
3020001025396,ウインテスト株式会社,ういんてすと,,神奈川県横浜市西区平沼１丁目２番２４号
8020001075701,ルネサスエレクトロニクス株式会社,るねさすえれくとろにくす,,東京都江東区豊洲３丁目２番２４号
4011101010841,セイコーエプソン株式会社,せいこーえぷそん,,東京都新宿区新宿４丁目１番６号
8030001033121,株式会社ワコム,わこむ,,埼玉県加須市豊野台２丁目５１０番地１
5021001007242,株式会社アルバック,あるばっく,,神奈川県茅ヶ崎市萩園２５００番地
9010001072343,株式会社アクセル,あくせる,,東京都千代田区外神田４丁目１４番１号
6120001106530,株式会社ピクセラ,ぴくせら,,大阪府大阪市西区立売堀１丁目４番１２号
4010401039731,株式会社ニューテック,にゅーてっく,,東京都港区浜松町２丁目７番１９号
5180001087444,サン電子株式会社,さんでんし,,愛知県江南市古知野町朝日２５０番地
8220001009300,ＥＩＺＯ株式会社,えいぞー,,石川県白山市下柏野町１５３番地
6040001059563,株式会社ジャパンディスプレイ,じゃぱんでぃすぷれい,,東京都港区西新橋３丁目７番１号
9010001110631,日本信号株式会社,にほんしんごう,"NIPPON SIGNAL CO., LTD.",東京都千代田区丸の内１丁目５番１号
6020001017093,株式会社京三製作所,きょうさんせいさくしょ,,神奈川県横浜市鶴見区平安町２丁目２９番地の１
3010801006704,大同信号株式会社,だいどうしんごう,,東京都港区新橋６丁目１７番１９号
5010001008739,能美防災株式会社,のうみぼうさい,,東京都千代田区九段南４丁目７番３号
3010701008973,ホーチキ株式会社,ほーちき,,東京都品川区上大崎２丁目１０番４３号
1130001038463,星和電機株式会社,せいわでんき,,京都府城陽市寺田新池３６番地
5120001094974,エレコム株式会社,えれこむ,,大阪府大阪市中央区伏見町４丁目１番１号
5120001158218,パナソニックホールディングス株式会社,ぱなそにっくほーるでぃんぐす,,大阪府門真市大字門真１００６番地
6120001005484,シャープ株式会社,しゃーぷ,,大阪府堺市堺区匠町１番地
2021001021865,アンリツ株式会社,あんりつ,ANRITSU CORPORATION,神奈川県厚木市恩名５丁目１番１号
6020001066941,株式会社富士通ゼネラル,ふじつうぜねらる,,神奈川県川崎市高津区末長３丁目３番１７号
3120001061514,株式会社ＯＳＧコーポレーション,おーえすじーこーぽれーしょん,,大阪府大阪市北区天満１丁目２６番３号
5010401067252,ソニーグループ株式会社,そにーぐるーぷ,,東京都港区港南１丁目７番１号
7010001034849,ＴＤＫ株式会社,てぃーでぃーけい,TDK Corporation,東京都中央区日本橋２丁目５番１号
2020001069741,帝国通信工業株式会社,ていこくつうしんこうぎょう,,神奈川県川崎市中原区苅宿４５番１号
3011601004237,株式会社タムラ製作所,たむらせいさくしょ,,東京都練馬区東大泉１丁目１９番４３号
1010001044837,ザインエレクトロニクス株式会社,ざいんえれくとろにくす,,東京都千代田区神田美土代町９番地１
3010801000723,アルプスアルパイン株式会社,あるぷすあるぱいん,,東京都大田区雪谷大塚町１番７号
6010801000811,池上通信機株式会社,いけがみつうしんき,,東京都大田区池上５丁目６番１６号
6021001028329,東京コスモス電機株式会社,とうきょうこすもすでんき,,神奈川県座間市相武台２丁目１２番１号
7010001005536,株式会社ＴＢグループ,てぃーびーぐるーぷ,,東京都文京区本郷３丁目２６番６号
8012301007277,天昇電気工業株式会社,てんしょうでんきこうぎょう,,東京都世田谷区駒沢１丁目１６番７号
9180001075866,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ株式会社,さんてっくほーるでぃんぐす,,愛知県小牧市大字大草字年上坂５８２３番地
2012801000217,株式会社アルチザネットワークス,あるちざねっとわーくす,,東京都立川市曙町２丁目３６番２号
1011001017865,日本電波工業株式会社,にほんでんぱこうぎょう,,東京都渋谷区笹塚１丁目４７番１号
4100001005587,株式会社鈴木,すずき,,長野県須坂市大字小河原２１５０番地１
5020001030519,株式会社ＲＶＨ,あーるぶいえいち,,東京都港区赤坂８丁目５番２８号
3021001027639,株式会社メイコー,めいこー,,神奈川県綾瀬市大上５丁目１４番１５号
8120001072952,株式会社日本トリム,にほんとりむ,,大阪府大阪市北区大淀中１丁目８番３４号
2080401005893,ローランドディー．ジー．株式会社,ろーらんどでぃーじー,,静岡県浜松市北区新都田１丁目１番２号
8012801002521,フォスター電機株式会社,ふぉすたーでんき,"Foster Electric Co., Ltd.",東京都昭島市つつじが丘１丁目１番１０９号
5010701001431,ＳＭＫ株式会社,えすえむけい,,東京都品川区戸越６丁目５番５号
4011501004889,株式会社ヨコオ,よこお,,東京都千代田区神田須田町１丁目２５番地ＪＲ神田万世橋ビル１４階
7013401005312,ティアック株式会社,てぃあっく,,東京都多摩市落合１丁目４７番地
4122001020003,ホシデン株式会社,ほしでん,,大阪府八尾市北久宝寺１丁目４番３３号
6010701008418,ヒロセ電機株式会社,ひろせでんき,,神奈川県横浜市都筑区中川中央２丁目６番３号
2011001017526,日本航空電子工業株式会社,にほんこうくうでんしこうぎょう,,東京都渋谷区道玄坂１丁目２１番１号
3140001005675,ＴＯＡ株式会社,てぃーおーえー,,兵庫県神戸市中央区港島中町７丁目２番１号
9120901001761,マクセル株式会社,まくせる,,京都府乙訓郡大山崎町字大山崎小字小泉１番地
5140001070263,古野電気株式会社,ふるのでんき,,兵庫県西宮市芦原町９番５２号
8010001064093,スミダコーポレーション株式会社,すみだこーぽれーしょん,,東京都中央区入船３丁目７番２号ＫＤＸ銀座イーストビル７階
2010401089522,伊豆シャボテンリゾート株式会社,いずしゃぼてんりぞーと,,東京都港区南青山７丁目８番４号
1120001019349,アイコム株式会社,あいこむ,,大阪府大阪市平野区加美鞍作１丁目６番１９号
2020001019746,大井電気株式会社,おおいでんき,,神奈川県横浜市港北区菊名７丁目３番１６号
1012401002696,リオン株式会社,りおん,,東京都国分寺市東元町３丁目２０番４１号
3120001056043,新コスモス電機株式会社,しんこすもすでんき,,大阪府大阪市淀川区三津屋中２丁目５番４号
3470001000263,アオイ電子株式会社,あおいでんし,,香川県高松市香西南町４５５番地の１
6040001035845,株式会社精工技研,せいこうぎけん,,千葉県松戸市松飛台２９６番地の１
4010701012116,アライドテレシスホールディングス株式会社,あらいどてれしすほーるでぃんぐす,,東京都品川区西五反田７丁目２１番１１号
9010001028709,ぷらっとホーム株式会社,ぷらっとほーむ,,東京都千代田区九段北４丁目１番３号
