日付,コード,銘柄名,33業種コード,17業種コード,規模コード,市場コード,法人番号,法人名,法人名ふりがな,法人名英語,本店所在地,設立,時価総額
20231031,5922,那須電機鉄工,3550,3,-,S,5011101015468,那須電機鉄工株式会社,なすでんきてっこう,,東京都新宿区新宿２丁目１番１２号,1939年6月1日,10692
20231031,5923,高田機工,3550,3,7,S,8120001038994,高田機工株式会社,たかだきこう,,大阪府大阪市浪速区難波中２丁目１０番７０号,1932年（昭和7年）3月1日（株式会社高田鉄骨橋梁製作所）,7451
20231031,5928,アルメタックス,3550,3,-,S,5120001060472,アルメタックス株式会社,あるめたっくす,,大阪府大阪市北区大淀中１丁目１番３０号,,3455
20231031,5929,三和ホールディングス,3550,3,4,P,3011101010289,三和ホールディングス株式会社,さんわほーるでぃんぐす,,東京都新宿区西新宿２丁目１番１号,,487872
20231031,5930,文化シヤッター,3550,3,6,P,3010001088907,文化シヤッター株式会社,ぶんかしゃったー,,東京都文京区西片１丁目１７番３号,1955年4月18日,98259
20231031,5932,三協立山,3550,3,7,P,2230001010080,三協立山株式会社,さんきょうたてやま,,富山県高岡市早川７０番地,1960年6月20日,26411
20231031,5933,アルインコ,3550,3,7,P,3120901010347,アルインコ株式会社,あるいんこ,,大阪府高槻市三島江１丁目１番１号,1970年（昭和45年）7月4日（井上鉄工株式会社）,21439
20231031,5935,元旦ビューティ工業,3550,3,-,S,6021001000469,元旦ビューティ工業株式会社,がんたんびゅーてぃこうぎょう,,神奈川県藤沢市湘南台１丁目１番地２１,1971年4月26日（創業：1965年4月10日）,6520
20231031,5936,東洋シヤッター,3550,3,7,S,4120001085479,東洋シヤッター株式会社,とうようしやったー,,大阪府大阪市中央区南船場２丁目３番２号,1946年（昭和21年）12月9日(※),4535
20231031,5938,ＬＩＸＩＬ,3550,3,4,P,5010601004914,株式会社ＬＩＸＩＬ,りくしる,,東京都品川区西品川１丁目１番１号大崎ガーデンタワー,1949年（昭和24年）9月19日（日本建具工業株式会社）,517699
20231031,5939,大谷工業,3550,3,-,S,5010701002074,株式会社大谷工業,おおたにこうぎょう,,東京都品川区西五反田７丁目２２番１７号,1947年（昭和22年）6月30日,5023
20231031,5940,不二サッシ,3550,3,-,S,7020001070117,不二サッシ株式会社,ふじさっし,,神奈川県川崎市幸区鹿島田１丁目１番２号,1969年5月1日（東洋ハウジング株式会社）[1]（1930年7月7日創業[1]）,9344
20231031,5941,中西製作所,3550,3,-,S,3120001018349,株式会社中西製作所,なかにしせいさくしょ,,大阪府大阪市生野区巽南５丁目４番１４号,1958年8月27日,10796
20231031,5942,日本フイルコン,3550,3,7,S,4013401002394,日本フイルコン株式会社,にっぽんふいるこん,"NIPPON FILCON CO.,LTD.",東京都稲城市大丸２２２０番地,1936年（昭和11年）3月18日,10729
20231031,5943,ノーリツ,3550,3,6,P,6140001010383,株式会社ノーリツ,のーりつ,,兵庫県神戸市中央区江戸町９３番地,1951年3月10日[1],76857
20231031,5945,天龍製鋸,3550,3,-,S,3080401017392,天龍製鋸株式会社,てんりゅうせいきょ,,静岡県袋井市浅羽３７１１番地,1913年（大正2年）12月20日,18661
20231031,5946,長府製作所,3550,3,7,P,8250001005924,株式会社長府製作所,ちょうふせいさくしょ,,山口県下関市長府扇町２番１号,1954年7月1日,71184
20231031,5947,リンナイ,3550,3,4,P,2180001021323,リンナイ株式会社,りんない,,愛知県名古屋市中川区福住町２番２６号,1950年9月2日,452440
20231031,5949,ユニプレス,3700,6,6,P,7020001045218,ユニプレス株式会社,ゆにぷれす,,神奈川県横浜市港北区新横浜１丁目１９番２０号,1945年（昭和20年）3月1日（山川板金工業株式会社）,47032
20231031,5950,日本パワーファスニング,3550,3,-,S,5120001108081,日本パワーファスニング株式会社,にほんぱわーふぁすにんぐ,,大阪府箕面市船場西１丁目８番３号,1964年（昭和39年）4月21日（日本シェークプルーフ株式会社） ※登記上は昭和26年3月28日設立,2037
20231031,5951,ダイニチ工業,3550,3,7,S,8110001007521,ダイニチ工業株式会社,だいにちこうぎょう,,新潟県新潟市南区北田中７８０番地６,1964年4月1日,13684
20231031,5952,アマテイ,3550,3,-,S,5140001047550,アマテイ株式会社,あまてい,,兵庫県尼崎市西高洲町９番地,1949年12月1日,1687
20231031,5955,ヤマシナ,3550,3,-,S,2130001013473,株式会社ヤマシナ,やましな,,京都府京都市山科区東野狐藪町１６番地,1917年9月1日,11776
20231031,5956,トーソー,3550,3,-,S,6010001052315,トーソー株式会社,とーそー,,東京都中央区新川１丁目４番９号,1949年9月1日,5290
20231031,5957,日東精工,3550,3,7,P,2130001041813,日東精工株式会社,にっとうせいこう,,京都府綾部市井倉町梅ケ畑２０番地,1938年2月25日,21832
