edinetCode,secCode,JCN,filerName,count
E05487,37710,8180001030616,株式会社システムリサーチ,1
E04679,,2340001011695,株式会社　出水ゴルフクラブ,1
E03841,,6430001021830,北海道建設業信用保証株式会社,1
E03052,81730,9120001038564,上新電機株式会社,1
E04118,,4180301006600,豊橋鉄道株式会社,1
E22060,,6020001068748,株式会社アップワード,1
E38028,,,加藤　貞顕,1
E07321,,6260001007657,株式会社マスプ,1
E04629,,8190001012159,株式会社六石ゴルフ倶楽部,1
E04683,,3200001024041,株式会社明智ゴルフ倶楽部,1
E01566,,1030001060114,旭産業株式会社,1
E35792,,,イメージ・フレイム・インベストメント（香港）リミテッド,1
E32825,39690,9011001051741,株式会社エイトレッド,1
E02565,,4010401028552,三国商事株式会社,1
E38152,,,山本　徹,1
E30620,,9010405012556,インベスコ・オフィス・ジェイリート投資法人,1
E00698,,1140001012021,株式会社神戸新聞社,1
E02814,,8010001062097,日本酒類販売株式会社,1
E05973,,,クアルコム・インコーポレーテッド,1
E02586,,1010401029826,株式会社ヤナセ,1
E04657,,3080401010323,遠州開発株式会社,1
E25692,,,クレディ・スイス・ファンド・マネジメント・エスエー,1
E04644,,5260001022401,内海観光開発株式会社,1
E06125,,3120005007273,日本生命保険相互会社,1
E01337,58070,8010401084377,東京特殊電線株式会社,1
E04560,97220,6010001100247,藤田観光株式会社,1
E05080,47550,9010701020592,楽天グループ株式会社,1
E06249,,7010001075892,伊藤忠丸紅鉄鋼株式会社,1
E37929,,,モノフル・ピーティーイー・リミテッド,1
E36485,,,南　壮一郎,1
E32448,,5120001074101,野村貿易株式会社,1
E37791,,9200001032823,株式会社サンワ,1
E38238,,,株式会社リープラジャパン,1
E05786,,,セバン・トレント・ピーエルシー,1
E05951,93990,,ビート・ホールディングス・リミテッド　（貝德控股有限公司、Ｂｅａｔ　Ｈｏｌｄｉｎｇｓ　Ｌｉｍｉｔｅｄ）,1
E08372,,,志太勤一,1
E37462,,,豊住　満,1
E35398,,7010401146839,ＳＵＧアセット株式会社,1
E38365,,,豊住　清,1
E38252,,,増井　慎二郎,1
E35360,,3010001208844,中央日本土地建物グループ株式会社,1
E04362,,7180001093548,中部国際空港株式会社,1
E04164,,4320001000062,大分交通株式会社,1
E01606,,5120101000824,旭精工株式会社,1
E02562,,7010001012862,新生紙パルプ商事株式会社,1
E04630,,6030001089545,株式会社飯能ゴルフ倶楽部,1
E04124,,9280001000070,一畑電気鉄道株式会社,1
E03711,,4010001017484,財形住宅金融株式会社,1
E04646,,2240001031778,株式会社松永カントリークラブ,1
E03964,,7370001011069,株式会社宮城県建設会館,1
E04397,,1420001000261,青森放送株式会社,1
E02613,,7010001050391,千代田工販株式会社,1
E05904,,,トヨタ　モーター　クレジット　コーポレーション,1
E03837,,2120001046185,西日本建設業保証株式会社,1
E03732,,2080101012975,株式会社エム・オー・エー基金,1
E03738,,4010001090655,全宅住宅ローン株式会社,1
E00252,,5011001015568,東邦電気工業株式会社,1
E04157,,2390001002260,株式会社　ヤマコー,1
E04723,,7180301020061,株式会社セントクリークゴルフクラブ,1
E04522,,4500001011652,四国ガス株式会社,1
E04720,,7150001006413,株式会社オークモントゴルフクラブ,1
E00831,,3050001010255,プラス・テク株式会社,1
E04607,,5020001016930,花月園観光株式会社,1
E04719,,9290001053646,株式会社福岡サンレイクゴルフ倶楽部,1
E04722,,7200001020771,多治見クラシック株式会社,1
E06110,,,インド輸出入銀行,1
E04748,,9090001008587,株式会社メイプルポイントゴルフクラブ,1
E04384,,2100001001266,信越放送株式会社,1
E04715,,7180301003545,岡崎クラシック株式会社,1
E24056,,,小田　博英,1
E04735,,3190001017311,株式会社グレイスヒルズカントリー倶楽部,1
E34585,,,ハンサード・インターナショナル・リミテッド,1
E04752,,2140001076627,小野観光開発株式会社,1
E25811,,4140001036843,株式会社関西ゴルフ倶楽部,1
E04650,,4290801001511,株式会社小倉カンツリー倶楽部,1
E32673,39660,7010401075212,株式会社ユーザベース,1
E20810,,4150001015136,株式会社秋津原,1
E37814,77950,5010902023530,株式会社ＫＹＯＲＩＴＳＵ,1
E38277,,,本城　嘉太郎,1
E04146,,6120001062550,関西高速鉄道株式会社,1
E04351,,9120101039586,関西国際空港土地保有株式会社,1
E04343,,8010001140943,日本自動車ターミナル株式会社,1
E04639,,9370801000995,株式会社　仙台カントリークラブ,1
E04393,,6250001009332,山口放送株式会社,1
E33912,,8010001189543,日本生命第１回劣後ローン流動化株式会社,1
E34308,,4010001193813,日本生命第２回劣後ローン流動化株式会社,1
E34852,,8010001198998,日本生命第３回劣後ローン流動化株式会社,1
E36127,,2140005005276,公益財団法人中山視覚福祉財団,1
E35282,,8010001204590,日本生命第４回劣後ローン流動化株式会社,1
E35980,,9010001211487,日本生命第５回劣後ローン流動化株式会社,1
E36583,,7010001216645,日本生命第６回劣後ローン流動化株式会社,1
E37958,,8010001228516,日本生命第８回劣後ローン流動化株式会社,1
E35050,,6010001201846,日本生命２０１９基金流動化株式会社,1
E36827,,2010001219000,日本生命２０２１基金流動化株式会社,1
E02536,,2010001033269,日販グループホールディングス株式会社,1
E20989,,,トヨタ　モーター　ファイナンス　（ネザーランズ）　ビーブイ,1
E02598,,9110001003791,株式会社　新潟ケンベイ,1
E36621,73690,6200001033709,株式会社メイホーホールディングス,1
E38183,,,髙畠　裕二,1
E38182,,,佐藤　海,1
E38301,,,福島　範幸,1
E35460,,,ディーシーエム・インターナショナル・シックス・リミテッド,1
E38285,,,牧田　伸一,1
E05975,,,アイシーアイシーアイ・バンク・リミテッド,1
E01078,,5360001009256,株式会社　りゅうせき,1
E37390,,,工藤　勉,1
E04636,,1050001028241,株式会社　筑波ゴルフコース,1
E31245,,,ＷｉＬ　Ｆｕｎｄ　Ｉ　Ｌ．Ｐ．,1
E00598,,4200001010379,岐セン株式会社,1
E04135,,8050001009061,関東鉄道株式会社,1
E02244,,9070001016708,株式会社山田製作所,1
E30394,,,中村　文隆,1
E23671,,,アクセンチュア・パブリック・リミテッド・カンパニー,1
E38209,,2010001185399,株式会社伊藤ホールディングス,1
E38293,,2020001149130,ＮＣＸ株式会社,1
E35395,,,三木　綠,1
E04884,96470,2011001006553,株式会社協和コンサルタンツ,1
E21278,,4013202007799,株式会社幸栄企画,1
E31817,61770,4021001047248,ＡｐｐＢａｎｋ株式会社,1
E02371,79720,9120001014301,株式会社イトーキ,1
E34774,,4010901041071,株式会社ＡＲＳ,1
E00614,36040,9120001077174,川本産業株式会社,1
E34772,,,安藤　広大,1
E05547,94220,1011001044166,コネクシオ株式会社,1
E36061,,,十見　裕,1
E21414,,,ワールド・ゴールド・トラスト・サービシズ・エルエルシー,1
E36019,,,小倉　博文,1
E35004,78030,8011201012032,株式会社ブシロード,1
E01832,,4010001141276,株式会社リゾート＆メディカル,1
E36215,,4010401140638,きらぼしキャピタル株式会社,1
E00377,22150,8012701009955,第一屋製パン株式会社,1
E20385,36270,6010001087526,ＪＮＳホールディングス株式会社,1
E38147,,,金田辰男,1
E04113,,8080001002864,静岡鉄道株式会社,1
E34983,,4010001193342,普済堂株式会社,1
E02537,,4010001006124,株式会社日教販,1
E04168,,7270001000651,日ノ丸自動車株式会社,1
E04742,,8230001008978,ゴールドウイン開発株式会社,1
E03928,,6080401001666,ＫＯＮＯＩＫＥ　Ｃｏ．株式会社,1
E04127,,2210001011931,福井鉄道株式会社,1
E01099,,3030001058882,株式会社東洋クオリティワン,1
E34148,70340,3010401075612,株式会社プロレド・パートナーズ,1
E04526,,5350001001692,宮崎瓦斯株式会社,1
E04667,,6500001002831,道後観光ゴルフ株式会社,1
E15194,,,リンク・アセット・マネジメント・リミテッド,1
E04386,,5220001006440,北陸放送株式会社,1
E04564,,8010001013240,株式会社　ニュー・オータニ,1
E01460,,3230001006466,佐藤鉄工株式会社,1
E04196,,3230001001632,立山黒部貫光株式会社,1
E00098,19260,7010001008811,ライト工業株式会社,1
E38302,,3020001120643,フェムトパートナーズ株式会社,1
E00045,,6080101013425,大室温泉株式会社,1
E04547,,2010401027614,株式会社ホテルオークラ,1
E02169,,2011401004553,トーハツ株式会社,1
E04381,,5410001000498,株式会社秋田放送,1
E04119,,7240001009191,広島観光開発株式会社,1
E04684,,8050001008220,株式会社笠間ゴルフクラブ,1
E38283,,,秋山　広宣,1
E04116,,1430001007925,株式会社じょうてつ,1
E33052,,9260001010245,桃太郎源株式会社,1
E02674,,8010001065216,日本アルコール販売株式会社,1
E35959,40120,6010401035266,株式会社アクシス,1
E36251,,,岩井　裕之,1
E03969,46810,5180001041871,リゾートトラスト株式会社,1
E04524,,4340001003385,日本瓦斯株式会社,1
E00452,28050,6010001034750,ヱスビー食品株式会社,1
E30496,,,山崎　由真子,1
E04741,,5140001066245,有馬冨士開発株式会社,1
E38231,,,中山　貴之,1
E38236,,,国本　貴志,1
E00838,42200,9010001034970,リケンテクノス株式会社,1
E04128,,5230001002133,富山地方鉄道株式会社,1
E13205,,2010005005479,ジャパンリアルエステイト投資法人,1
E36161,,,近藤　繁,1
E03474,30320,8030001002794,株式会社ゴルフ・ドゥ,1
E05362,,7011101032123,株式会社ベリサーブ,1
E38160,,9010401129230,株式会社ＡＩＲ－Ｕ,1
E37454,,4180001108606,株式会社名南経営ホールディングス,1
E38262,,,田中　康之助,1
E03428,27980,6010401054605,株式会社ワイズテーブルコーポレーション,1
E00135,,7010401013114,新生テクノス株式会社,1
E22760,,,ＨＳＢＣグローバル・インベストメント・ファンド,1
E14979,,,タワー・アセット・マネジメント・リミテッド,1
E04395,,3230001000758,北日本放送株式会社,1
E04142,,5220001016828,のと鉄道株式会社,1
E03802,,7010001058567,みらい證券株式会社,1
E38337,,9010003038342,合同会社ルビィ,1
E14915,,,スパークス・オーバーシーズ・リミテッド,1
E01918,,9021001001704,日電工業株式会社,1
E04850,96960,9120001076820,株式会社ウィザス,1
E02290,,7140001035636,大和製衡株式会社,1
E04286,93040,6010601038102,澁澤倉庫株式会社,1
E04165,,7340001003192,南国交通株式会社,1
E04385,,9400001000033,株式会社アイビーシー岩手放送,1
E02597,,2010801007777,東京青果株式会社,1
E00552,32010,2140001012193,日本毛織株式会社,1
E04655,,9340001003199,南国産業開発株式会社,1
E04355,,7010001026202,株式会社農協観光,1
E04739,,1200001022906,株式会社　明世カントリークラブ,1
E02604,,1122001014313,株式会社ライオン事務器,1
E04377,,2370001002452,東北放送株式会社,1
E01332,58010,5010001008796,古河電気工業株式会社,1
E38258,,3020001109620,株式会社ザ・ファーストドア,1
E26361,,,堀川　一晃,1
E04190,,5080101013310,東海自動車株式会社,1
E38306,,,阿曽　敏正,1
E00701,,9400001000207,株式会社岩手日報社,1
E37624,,5010401110136,株式会社ＫＪＣインター,1
E38207,,,平瀬　智樹,1
E36911,,,松藤　展和,1
E37416,,,金井　正義,1
E04661,,6350001006212,美々津観光開発株式会社,1
E04129,,5080401000702,遠州鉄道株式会社,1
E26656,,,ＮＬＨＤ株式会社,1
E36486,,4010001216152,株式会社イグニス,1
E37262,,,伊藤　豊,1
E30831,,,銭　コン,1
E38341,,,久世　良太,1
E37197,92590,3040001004316,株式会社タカヨシ,1
E02214,72870,3110001023135,日本精機株式会社,1
E32227,,3080401001355,株式会社川嶋,1
E36173,73590,6011001105525,株式会社東京通信,1
E32446,,9010401098475,Ｂ　Ｄａｓｈ　Ｖｅｎｔｕｒｅｓ株式会社,1
E03363,26780,5010601030357,アスクル株式会社,1
E34759,,2120001023845,伸和工業株式会社,1
E23973,,6010001090224,リーディング証券株式会社,1
E35015,,,佐藤　厚,1
E38370,,,ＷＩＳＥＬＹ　ＨＡＲＶＥＳＴ　ＬＩＭＩＴＥＤ,1
E01569,63660,3020001018029,千代田化工建設株式会社,1
E26035,,,古川　美智子,1
E00738,,3010001033086,株式会社日本経済新聞社,1
E38116,,,夏原　美智子,1
E00844,,2030001075813,太平化学製品株式会社,1
E04181,,2500001011778,瀬戸内運輸株式会社,1
E04112,,1110001022221,越後交通株式会社,1
E04115,,8250001005486,サンデン交通株式会社,1
E03071,81300,3180001025521,株式会社サンゲツ,1
E04099,,7100001002441,長野電鉄株式会社,1
E36006,,5010901044494,株式会社ｓｕｓｔｅｎキャピタル・マネジメント,1
E25115,,6180001096287,株式会社新南愛知,1
E07857,,,清原　雅人,1
E38322,,9010401137448,ＭＴインベストメント株式会社,1
E38368,,2010401137446,ｙｏｓｈｉｄａ　ｉｎｖｅｓｔｍｅｎｔ株式会社,1
E00959,,4230001000864,株式会社　廣貫堂,1
E04141,,3380001017143,会津鉄道株式会社,1
E04396,,5260001002700,ＲＳＫホールディングス株式会社,1
E05959,,,インフォシス・リミテッド,1
E03863,97060,7010801014496,日本空港ビルデング株式会社,1
E26632,,,藪　考樹,1
E38203,,,岩本　秀成,1
E04130,,1220001006411,北陸鉄道株式会社,1
E06036,,,クイーンズランド州財務公社,1
E06134,,5120005007271,住友生命保険相互会社,1
E38349,,,蜂屋　浩一,1
E00697,,8290001009392,株式会社西日本新聞社,1
E35901,,,株式会社カカオ,1
E38210,,,株式会社カカオインベストメント,1
E36318,,,泉　信彦,1
E04613,,4050001014387,株式会社　大利根カントリー倶楽部,1
E03932,,7340001000867,株式会社鹿児島県プロパンガス会館,1
