ＥＤＩＮＥＴコード,提出者種別,上場区分,連結の有無,資本金,決算日,提出者名,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
E30002,内国法人・組合,上場,有,5909, 2月末日,株式会社メディアドゥ,"MEDIA DO Co., Ltd.",カブシキガイシャメディアドゥ,千代田区一ツ橋一丁目１番１号,情報・通信業,36780,2180001047905
E30010,内国法人・組合,上場,有,2363,12月31日,株式会社ビジョン,,カブシキガイシャビジョン,新宿区西新宿六丁目５番１号,情報・通信業,94160,9011101033243
E30020,内国法人・組合,上場,無,439, 8月末日,株式会社ＡＮＡＰ,ANAP INC.,カブシキカイシャエイエヌエイピー,渋谷区神宮前一丁目１６番１１号,小売業,31890,4011001003243
E30022,内国法人・組合,上場,有,2503, 9月30日,Ｍ＆Ａキャピタルパートナーズ株式会社,,エムアンドエーキャピタルパートナーズカブシキカイシャ,千代田区丸の内一丁目９番１号,サービス業,60800,3010001107385
E30042,内国法人・組合,上場,有,400, 7月31日,株式会社ウエスコホールディングス,Wesco Holdings Inc.,カブシキガイシャウエスコホールディングス,岡山市北区島田本町２丁目５番３５号,サービス業,60910,6260001026756
E30047,内国法人・組合,上場,有,2508, 3月31日,株式会社じげん,"ZIGExN Co., Ltd.",カブシキガイシャジゲン,港区虎ノ門三丁目４番８号,情報・通信業,36790,2010401098688
E30048,内国法人・組合,上場,有,8000,12月末日,Ｋ＆Ｏエナジーグループ株式会社,K&O Energy Group Inc.,ケイアンドオーエナジーグループカブシキカイシャ,茂原市茂原６６１番地,鉱業,16630,4010001157909
E30053,内国法人・組合,上場,有,831,12月末日,アライドアーキテクツ株式会社,"Allied Architects, Inc.",アライドアーキテクツカブシキガイシャ,渋谷区恵比寿一丁目１９番１５号ウノサワ東急ビル,サービス業,60810,5011001045516
E30058,内国法人・組合,上場,無,3000,12月31日,オンコリスバイオファーマ株式会社,Oncolys BioPharma Inc.,オンコリスバイオファーマカブシキカイシャ,港区虎ノ門４－１－２８虎ノ門タワーズオフィス１０階,医薬品,45880,4010401053237
E30065,内国法人・組合,上場,無,863, 3月末日,株式会社ライドオンエクスプレスホールディングス,"RIDE ON EXPRESS  HOLDINGS Co.,Ltd.",カブシキガイシャライドオンエクスプレスホールディングス,港区三田三丁目５番２７号,サービス業,60820,2010401067115
E30066,内国法人・組合,上場,有,596, 3月末日,アズマハウス株式会社,,アズマハウスカブシキガイシャ,和歌山県和歌山市黒田１丁目２番１７号,不動産業,32930,1170001000122
E30071,内国法人・組合,上場,有,1484, 6月30日,ヒューマン・メタボローム・テクノロジーズ株式会社,"Human Metabolome Technologies, Inc.",ヒューマンメタボロームテクノロジーズカブシキガイシャ,鶴岡市覚岸寺字水上２４６番地２,サービス業,60900,5390001008172
E30085,内国法人・組合,上場,有,489, 3月末日,エンカレッジ・テクノロジ株式会社,,エンカレッジテクノロジカブシキカイシャ,中央区日本橋浜町三丁目３番２号,情報・通信業,36820,4010001084285
E30091,内国法人・組合,上場,有,2427,12月31日,株式会社ホットリンク,Hotto Link Inc.,カブシキガイシャホットリンク,千代田区富士見１－３－１１,サービス業,36800,6010001104149
E30103,内国法人・組合,上場,有,117495, 3月31日,株式会社めぶきフィナンシャルグループ,,カブシキガイシャメブキフィナンシャルグループ,中央区日本橋室町二丁目１番１号,銀行業,71670,1060001007582
E30114,内国法人・組合,上場,有,3451,12月31日,株式会社ブイキューブ,"V-cube, Inc.",カブシキガイシャブイキューブ,港区白金一丁目１７番３号,情報・通信業,36810,8013201010775
E30118,内国法人・組合,上場,有,5946, 3月31日,ＣＹＢＥＲＤＹＮＥ株式会社,CYBERDYNE Inc.,サイバーダインカブシキガイシャ,つくば市学園南二丁目２番地１,精密機器,77790,8050001016537
E30119,内国法人・組合,上場,有,740, 3月末日,アーキテクツ・スタジオ・ジャパン株式会社,ARCHITECTS STUDIO JAPAN INC.,アーキテクツスタジオジャパンカブシキガイシャ,千代田区丸の内三丁目４番２号,サービス業,60850,7010401074016
E30120,内国法人・組合,上場,無,233, 2月末日,シンメンテホールディングス株式会社,"Shin Maint Holdings Co.,Ltd.",シンメンテホールディングスカブシキガイシャ,品川区東大井二丁目１３番８号,サービス業,60860,3010701013924
E30124,内国法人・組合,上場,無,342, 3月31日,株式会社イーグランド,"e'grand Co.,Ltd",カブシキガイシャイーグランド,千代田区神田錦町一丁目２番地１,不動産業,32940,9010001084487
E30126,内国法人・組合,上場,無,1903,12月31日,株式会社日本アクア,"Nippon Aqua Co., Ltd.",カブシキガイシャニホンアクア,港区港南二丁目１６番２号,建設業,14290,4020001061696
E30130,内国法人・組合,上場,有,3000, 3月31日,株式会社シグマクシス・ホールディングス,SIGMAXYZ Holdings Inc.,カブシキカイシャシグマクシスホールディングス,港区虎ノ門四丁目１番２８号,サービス業,60880,6010401075873
E30133,内国法人・組合,上場,有,2554,12月末日,株式会社ダイキアクシス,"Daiki Axis Co.,Ltd",カブシキガイシャダイキアクシス,松山市美沢一丁目９番１号,その他製品,42450,4500001005530
E30140,内国法人・組合,上場,有,125, 3月末日,株式会社ウィルグループ,,カブシキガイシャウィルグループ,中野区本町１－３２－２,サービス業,60890,9011001061435
E30398,内国法人・組合,上場,有,858,12月末日,株式会社サイバーリンクス,"CYBERLINKS CO.,LTD.",カブシキガイシャサイバーリンクス,和歌山市紀三井寺８４９番地の３,情報・通信業,36830,3170001001614
E30438,内国法人・組合,上場,有,5426, 3月31日,ダイキョーニシカワ株式会社,DaikyoNishikawa Corporation,ダイキョーニシカワカブシキガイシャ,東広島市寺家産業団地５番１号,化学,42460,3240001036909
E30443,内国法人・組合,上場,有,2668, 3月末日,ＡＺ－ＣＯＭ丸和ホールディングス株式会社,AZ-COM MARUWA Holdings Inc.,アズコムマルワホールディングスカブシキガイシャ,吉川市旭７番地１,陸運業,90900,8030001065742
E30445,内国法人・組合,上場,有,1797, 3月末日,株式会社エンバイオ・ホールディングス,"EnBio Holdings,Inc",カブシキカイシャエンバイオホールディングス,千代田区鍛冶町二丁目２番２号,サービス業,60920,9010001095930
E30451,内国法人・組合,上場,有,1910, 3月31日,株式会社ホットマン,"HOTMAN Co.,Ltd.",カブシキガイシャホットマン,仙台市太白区西多賀四丁目４番１７号,小売業,31900,3370001002204
E30454,内国法人・組合,上場,有,4183, 8月31日,日本ＢＳ放送株式会社,Nippon BS Broadcasting Corporation,ニホンビーエスホウソウカブシキガイシャ,千代田区神田駿河台二丁目５番地,情報・通信業,94140,5010001101469
E30466,内国法人・組合,上場,無,249, 3月31日,株式会社ディー・エル・イー,DLE Inc.,カブシキガイシヤデイーエルイー,千代田区麹町三丁目３番地４,情報・通信業,36860,6010001084845
E30476,内国法人・組合,上場,有,647, 2月末日,株式会社エスクロー・エージェント・ジャパン,"Escrow Agent Japan ,Inc.",カブシキガイシャエスクローエージェントジャパン,千代田区大手町二丁目２番１号　新大手町ビル４階,サービス業,60930,7010001108108
E30479,内国法人・組合,上場,有,1838, 3月末日,トレックス・セミコンダクター株式会社,TOREX SEMICONDUCTOR LTD.,トレックスセミコンダクターカブシキガイシャ,中央区新川一丁目２４番１号,電気機器,66160,2010001079907
E30481,内国法人・組合,上場,有,114362, 3月末日,株式会社ジャパンディスプレイ,,カブシキガイシャジャパンディスプレイ,港区西新橋三丁目７番１号,電気機器,67400,6040001059563
E30501,内国法人・組合,上場,有,12000, 6月20日,株式会社ジョイフル本田,"JOYFUL HONDA CO.,LTD.",カブシキカイシャジョイフルホンダ,土浦市富士崎一丁目１６番２号,小売業,31910,6050001009303
E30504,内国法人・組合,上場,無,1196, 2月末日,株式会社白鳩,,カブシキガイシャシロハト,京都市伏見区竹田向代町５０５番地,小売業,31920,2130001014736
E30537,内国法人・組合,上場,有,550, 9月30日,株式会社フィックスターズ,Fixstars Corporation,カブシキガイシャフィックスターズ,港区芝浦３丁目１番１号,情報・通信業,36870,8010701023423
E30598,内国法人・組合,上場,無,302, 5月31日,株式会社東武住販,,カブシキカイシャトウブジュウハン,下関市岬之町１１番４６号,不動産業,32970,2250001005979
E30648,内国法人・組合,上場,有,3548, 9月30日,株式会社フリークアウト・ホールディングス,"FreakOut Holdings, inc.",カブシキガイシャフリークアウトホールディングス,港区六本木六丁目３番１号,サービス業,60940,2010401092006
E30649,内国法人・組合,上場,有,2552,12月末日,株式会社ムゲンエステート,"MUGEN ESTATE Co.,Ltd.",カブシキガイシャムゲンエステート,千代田区大手町一丁目９番７号,不動産業,32990,8010001058665
E30650,内国法人・組合,上場,有,2022, 9月末日,メドピア株式会社,,メドピアカブシキガイシャ,中央区築地１－１３－１,サービス業,60950,8011001073431
E30656,内国法人・組合,上場,有,335, 3月31日,株式会社ヨシックスホールディングス,"Yossix Holdings Co.,Ltd.",カブシキガイシャヨシックスホールディングス,名古屋市東区徳川１丁目９番３０号,小売業,32210,3180001018582
E30682,内国法人・組合,上場,有,612, 3月31日,株式会社レアジョブ,"RareJob, Inc.",カブシキガイシャレアジョブ,渋谷区神宮前六丁目２７番８号,サービス業,60960,8011001064760
E30692,内国法人・組合,上場,有,179, 3月31日,ポバール興業株式会社,"POVAL KOGYO CO.,LTD.",ポバールコウギョウカブシキカイシャ,名古屋市中村区野田町字中深３０番地,化学,42470,9180001032652
E30697,内国法人・組合,上場,有,461,12月31日,ＯＡＴアグリオ株式会社,"OAT Agrio Co., Ltd.",オウエイティーアグリオカブシキガイシャ,千代田区神田小川町一丁目３番１号,化学,49790,2010001135528
E30699,内国法人・組合,上場,無,1488, 7月31日,株式会社鳥貴族ホールディングス,"Torikizoku Holdings Co.,Ltd.",カブシキガイシャトリキゾク,大阪市浪速区立葉一丁目２番１２号,小売業,31930,9120001011711
E30726,内国法人・組合,上場,有,1593,10月31日,株式会社グッドコムアセット,"Good Com Asset Co., Ltd.",カブシキガイシャグッドコムアセット,新宿区西新宿七丁目２０番１号住友不動産西新宿ビル,不動産業,34750,5011101047222
